1989Q3,C,0.276422339,Ada,0.2098114,Pascal,0.142416802,Lisp,0.089075806,Fortran,0.077791129,C++,0.077111959,BASIC,0.040280027,Assembler,0.039391881,COBOL,0.035525835,APL,0.011754872,ALGOL,0.000417951
1989Q4,C,0.285271484,Ada,0.202383497,Pascal,0.142315092,Lisp,0.086789226,C++,0.082086362,Fortran,0.07455109,BASIC,0.041737922,Assembler,0.03906584,COBOL,0.033988884,APL,0.01138307,ALGOL,0.000427533
1990Q1,C,0.293000218,Ada,0.193718702,Pascal,0.141574135,C++,0.086816895,Lisp,0.083986501,Fortran,0.070814283,BASIC,0.043000218,Assembler,0.038591335,COBOL,0.032222948,APL,0.010886131,Visual Basic,0.005388635
1990Q2,C,0.302478254,Ada,0.189452377,Pascal,0.136276602,C++,0.089282784,Lisp,0.079763663,Fortran,0.071885771,BASIC,0.043054872,Assembler,0.037967066,COBOL,0.030800372,APL,0.011050933,Visual Basic,0.007987308
1990Q3,C,0.312073895,Ada,0.18517704,Pascal,0.130855509,C++,0.0917638,Lisp,0.075434352,Fortran,0.073070156,BASIC,0.043105344,Assembler,0.037332307,COBOL,0.029360018,APL,0.011216186,Visual Basic,0.010611392
1990Q4,C,0.321785734,Ada,0.18083872,Pascal,0.125421294,C++,0.094259351,Fortran,0.074258246,Lisp,0.071053649,BASIC,0.043151555,Assembler,0.036742361,COBOL,0.027846842,Visual Basic,0.013260401,APL,0.011381844
1991Q1,C,0.331500916,Ada,0.17652285,Pascal,0.11994003,C++,0.096784941,Fortran,0.075406741,Lisp,0.066688878,BASIC,0.043200622,Assembler,0.036093065,COBOL,0.026375701,Visual Basic,0.015936476,APL,0.011549781
1991Q2,C,0.347030174,Ada,0.163634328,Pascal,0.114706376,C++,0.100766948,Fortran,0.075239322,Lisp,0.064210939,BASIC,0.044169512,Assembler,0.036276101,COBOL,0.024855847,Visual Basic,0.017802161,APL,0.011308291
1991Q3,C,0.362871818,Ada,0.1504205,Pascal,0.109442908,C++,0.104814585,Fortran,0.0750127,Lisp,0.061635717,BASIC,0.045210814,Assembler,0.036462155,COBOL,0.023310944,Visual Basic,0.019755038,APL,0.011062821
1991Q4,C,0.378976723,Ada,0.136930169,C++,0.108986398,Pascal,0.104035058,Fortran,0.074839224,Lisp,0.059074612,BASIC,0.046269421,Assembler,0.0366513,COBOL,0.021740368,Visual Basic,0.021683456,APL,0.010813272
1992Q1,C,0.395419584,Ada,0.12323499,C++,0.113190219,Pascal,0.098610952,Fortran,0.074618299,Lisp,0.056480312,BASIC,0.04735392,Assembler,0.03684996,Visual Basic,0.023648261,COBOL,0.020089542,APL,0.010503961
1992Q2,C,0.40445011,C++,0.115598563,Ada,0.115714451,Pascal,0.095665778,Fortran,0.074400278,Lisp,0.055046935,BASIC,0.04728242,Assembler,0.035751536,Visual Basic,0.025669255,COBOL,0.019932785,APL,0.01048789
1992Q3,C,0.413029506,C++,0.117849839,Ada,0.10797546,Pascal,0.092550394,Fortran,0.07402863,Lisp,0.053578732,BASIC,0.04721005,Assembler,0.034589541,Visual Basic,0.027753433,COBOL,0.019748758,Perl,0.011685656
1992Q4,C,0.421753476,C++,0.120139053,Ada,0.100106057,Pascal,0.089441433,Fortran,0.073650719,Lisp,0.052085788,BASIC,0.047077539,Assembler,0.033407966,Visual Basic,0.029813811,COBOL,0.01950271,Perl,0.013021447
